num_tips	time	memory
81	0.01574873924255371	4204
243	0.013914108276367188	4628
729	0.023154735565185547	5092
2187	0.07645034790039062	6424
6561	0.4576432704925537	11228
19683	3.563477039337158	23980
59049	90.37488675117493	72044
177147	1311.1655488014221	220540
531441	12927.791463851929	474772
1594323	19568.36350774765	977124
